0x001	FLAG_TEMP_1
0x8EE	FLAG_0x8EE
0x8EF	FLAG_0x8EF
0x8F0	FLAG_0x8F0
0x8F1	FLAG_0x8F1
0x8F2	FLAG_0x8F2
0x8F3	FLAG_0x8F3
0x8F4	FLAG_0x8F4
0x8F5	FLAG_0x8F5
0x8F6	FLAG_0x8F6
0x8F7	FLAG_0x8F7
0x8F8	FLAG_0x8F8
0x8F9	FLAG_0x8F9
0x8FA	FLAG_0x8FA
0x8FB	FLAG_0x8FB
0x8FC	FLAG_0x8FC
0x8FD	FLAG_0x8FD
0x8FE	FLAG_0x8FE
0x8FF	FLAG_0x8FF

0x900	FLAGS_COUNT

; SPECIAL FLAGS (unknown purpose)
0x4000	SPECIAL_FLAGS_START
        SPECIAL_FLAGS_COUNT 16
0x4000	FLAG_DONT_SHOW_MAP_NAME_POPUP
0x4001	FLAG_DONT_TRANSITION_MUSIC
0x4002	FLAG_SPECIAL_FLAG_0x4002
0x4003	FLAG_SPECIAL_FLAG_0x4003
0x4004	FLAG_SPECIAL_FLAG_0x4004
